Country,Origin,Year,Month,Value
USA (INS/DHS),Azerbaijan,2016,December,35
Turkey,Sri Lanka,2016,March,*
Turkey,Sri Lanka,2016,July,*
Turkey,Sri Lanka,2016,October,*
USA (INS/DHS),Turkmenistan,2016,January,5
USA (INS/DHS),Turkmenistan,2016,February,*
USA (INS/DHS),Turkmenistan,2016,March,*
USA (INS/DHS),Turkmenistan,2016,April,*
USA (INS/DHS),Turkmenistan,2016,May,5
USA (INS/DHS),Turkmenistan,2016,June,*
USA (INS/DHS),Turkmenistan,2016,July,*
USA (INS/DHS),Turkmenistan,2016,August,*
USA (INS/DHS),Turkmenistan,2016,September,*
USA (INS/DHS),Turkmenistan,2016,October,*
USA (INS/DHS),Turkmenistan,2016,November,*
USA (INS/DHS),Turkmenistan,2016,December,5
USA (INS/DHS),Bahrain,2016,March,*
USA (INS/DHS),Bahrain,2016,June,*
USA (INS/DHS),Bahrain,2016,October,*
USA (INS/DHS),Bahrain,2016,November,*
USA (INS/DHS),Barbados,2016,March,*
USA (INS/DHS),Barbados,2016,June,*
USA (INS/DHS),Barbados,2016,October,*
Switzerland,Pakistan,2016,January,23
Switzerland,Pakistan,2016,February,18
Switzerland,Pakistan,2016,March,24
Switzerland,Pakistan,2016,April,19
Switzerland,Pakistan,2016,May,5
Switzerland,Pakistan,2016,June,9
Switzerland,Pakistan,2016,July,6
Switzerland,Pakistan,2016,August,11
Switzerland,Pakistan,2016,September,16
Switzerland,Pakistan,2016,October,15
Switzerland,Pakistan,2016,November,6
Switzerland,Pakistan,2016,December,9
Switzerland,Panama,2016,March,*
Switzerland,Peru,2016,May,*
Turkey,Mali,2016,April,*
Turkey,Mali,2016,June,*
Turkey,Malaysia,2016,December,*
Turkey,Mongolia,2016,February,*
Turkey,Mongolia,2016,March,*
Turkey,Mongolia,2016,May,*
Turkey,Mongolia,2016,June,8
Turkey,Mongolia,2016,August,*
Turkey,Mongolia,2016,October,*
Turkey,Mongolia,2016,November,6
Turkey,Mongolia,2016,December,*
Switzerland,Ethiopia,2016,January,34
Switzerland,Ethiopia,2016,February,37
Switzerland,Ethiopia,2016,March,40
Switzerland,Ethiopia,2016,April,39
Switzerland,Ethiopia,2016,May,106
Switzerland,Ethiopia,2016,June,131
Switzerland,Ethiopia,2016,July,166
Switzerland,Ethiopia,2016,August,170
Switzerland,Ethiopia,2016,September,101
Switzerland,Ethiopia,2016,October,92
Switzerland,Ethiopia,2016,November,57
Switzerland,Ethiopia,2016,December,35
USA (INS/DHS),Togo,2016,January,16
USA (INS/DHS),Togo,2016,February,15
USA (INS/DHS),Togo,2016,March,13
USA (INS/DHS),Togo,2016,April,10
USA (INS/DHS),Togo,2016,May,18
USA (INS/DHS),Togo,2016,June,9
USA (INS/DHS),Togo,2016,July,9
USA (INS/DHS),Togo,2016,August,9
USA (INS/DHS),Togo,2016,September,13
USA (INS/DHS),Togo,2016,October,10
USA (INS/DHS),Togo,2016,November,10
USA (INS/DHS),Togo,2016,December,12
USA (INS/DHS),Tonga,2016,April,*
Switzerland,France,2016,March,*
Switzerland,France,2016,June,*
Switzerland,France,2016,September,*
Switzerland,France,2016,October,*
USA (INS/DHS),Trinidad and Tobago,2016,January,*
USA (INS/DHS),Trinidad and Tobago,2016,February,*
USA (INS/DHS),Trinidad and Tobago,2016,March,*
USA (INS/DHS),Trinidad and Tobago,2016,April,*
USA (INS/DHS),Trinidad and Tobago,2016,May,*
USA (INS/DHS),Trinidad and Tobago,2016,June,5
USA (INS/DHS),Trinidad and Tobago,2016,July,*
USA (INS/DHS),Trinidad and Tobago,2016,August,*
USA (INS/DHS),Trinidad and Tobago,2016,September,*
USA (INS/DHS),Trinidad and Tobago,2016,October,*
USA (INS/DHS),Trinidad and Tobago,2016,November,*
USA (INS/DHS),Trinidad and Tobago,2016,December,*
USA (INS/DHS),Tunisia,2016,January,*
USA (INS/DHS),Tunisia,2016,February,*
USA (INS/DHS),Tunisia,2016,March,10
USA (INS/DHS),Tunisia,2016,April,*
USA (INS/DHS),Tunisia,2016,May,*
USA (INS/DHS),Tunisia,2016,June,*
USA (INS/DHS),Tunisia,2016,July,*
USA (INS/DHS),Tunisia,2016,August,6
USA (INS/DHS),Tunisia,2016,September,5
USA (INS/DHS),Tunisia,2016,October,*
USA (INS/DHS),Tunisia,2016,November,*
USA (INS/DHS),Tunisia,2016,December,*
USA (INS/DHS),Burundi,2016,January,15
USA (INS/DHS),Burundi,2016,February,12
USA (INS/DHS),Burundi,2016,March,9
USA (INS/DHS),Burundi,2016,April,5
USA (INS/DHS),Burundi,2016,May,15
USA (INS/DHS),Burundi,2016,June,6
USA (INS/DHS),Burundi,2016,July,11
USA (INS/DHS),Burundi,2016,August,8
USA (INS/DHS),Burundi,2016,September,8
USA (INS/DHS),Burundi,2016,October,16
USA (INS/DHS),Burundi,2016,November,18
USA (INS/DHS),Burundi,2016,December,15
Switzerland,Zimbabwe,2016,May,*
Switzerland,Zimbabwe,2016,June,*
Switzerland,Zimbabwe,2016,August,*
Switzerland,Zimbabwe,2016,September,*
Switzerland,Zimbabwe,2016,October,*
Switzerland,Zimbabwe,2016,November,*
USA (INS/DHS),Belgium,2016,March,*
USA (INS/DHS),Belgium,2016,April,*
USA (INS/DHS),Belgium,2016,July,*
USA (INS/DHS),Belgium,2016,September,*
USA (INS/DHS),Belgium,2016,December,*
USA (INS/DHS),Benin,2016,January,*
USA (INS/DHS),Benin,2016,February,*
USA (INS/DHS),Benin,2016,March,*
USA (INS/DHS),Benin,2016,April,5
USA (INS/DHS),Benin,2016,May,*
USA (INS/DHS),Benin,2016,June,5
USA (INS/DHS),Benin,2016,July,*
USA (INS/DHS),Benin,2016,August,*
USA (INS/DHS),Benin,2016,September,*
USA (INS/DHS),Benin,2016,October,*
USA (INS/DHS),Benin,2016,November,*
USA (INS/DHS),Turkey,2016,January,19
USA (INS/DHS),Turkey,2016,February,18
USA (INS/DHS),Turkey,2016,March,26
USA (INS/DHS),Turkey,2016,April,21
USA (INS/DHS),Turkey,2016,May,27
USA (INS/DHS),Turkey,2016,June,27
USA (INS/DHS),Turkey,2016,July,23
USA (INS/DHS),Turkey,2016,August,53
USA (INS/DHS),Turkey,2016,September,76
USA (INS/DHS),Turkey,2016,October,100
USA (INS/DHS),Turkey,2016,November,128
USA (INS/DHS),Turkey,2016,December,114
USA (INS/DHS),United Arab Emirates,2016,January,*
USA (INS/DHS),United Arab Emirates,2016,February,*
USA (INS/DHS),United Arab Emirates,2016,March,*
USA (INS/DHS),United Arab Emirates,2016,April,8
USA (INS/DHS),United Arab Emirates,2016,May,5
USA (INS/DHS),United Arab Emirates,2016,June,10
USA (INS/DHS),United Arab Emirates,2016,July,*
USA (INS/DHS),United Arab Emirates,2016,August,*
USA (INS/DHS),United Arab Emirates,2016,September,5
USA (INS/DHS),United Arab Emirates,2016,October,6
USA (INS/DHS),United Arab Emirates,2016,November,8
USA (INS/DHS),United Arab Emirates,2016,December,7
USA (INS/DHS),Bhutan,2016,April,*
USA (INS/DHS),Bhutan,2016,May,14
USA (INS/DHS),Bhutan,2016,June,11
USA (INS/DHS),Bhutan,2016,July,11
USA (INS/DHS),Bhutan,2016,August,9
USA (INS/DHS),Bhutan,2016,September,8
USA (INS/DHS),Bhutan,2016,October,9
USA (INS/DHS),Bhutan,2016,November,9
USA (INS/DHS),Bhutan,2016,December,5
Turkey,Afghanistan,2016,January,2598
Turkey,Afghanistan,2016,February,2781
Turkey,Afghanistan,2016,March,5394
Turkey,Afghanistan,2016,April,3074
Turkey,Afghanistan,2016,May,2274
Turkey,Afghanistan,2016,June,1956
Turkey,Afghanistan,2016,July,1960
Turkey,Afghanistan,2016,August,3191
Turkey,Afghanistan,2016,September,2841
Turkey,Afghanistan,2016,October,3063
Turkey,Afghanistan,2016,November,3272
Turkey,Afghanistan,2016,December,2265
Switzerland,Gambia,2016,January,98
Switzerland,Gambia,2016,February,116
Switzerland,Gambia,2016,March,139
Switzerland,Gambia,2016,April,142
Switzerland,Gambia,2016,May,104
Switzerland,Gambia,2016,June,101
Switzerland,Gambia,2016,July,83
Switzerland,Gambia,2016,August,79
Switzerland,Gambia,2016,September,45
Switzerland,Gambia,2016,October,41
Switzerland,Gambia,2016,November,51
Switzerland,Gambia,2016,December,34
Switzerland,United Kingdom of Great Britain and Northern Ireland,2016,February,*
USA (INS/DHS),Benin,2016,December,7
USA (INS/DHS),Burkina Faso,2016,January,82
USA (INS/DHS),Burkina Faso,2016,February,92
USA (INS/DHS),Burkina Faso,2016,March,124
USA (INS/DHS),Burkina Faso,2016,April,88
USA (INS/DHS),Burkina Faso,2016,May,107
USA (INS/DHS),Burkina Faso,2016,June,124
USA (INS/DHS),Burkina Faso,2016,July,134
USA (INS/DHS),Burkina Faso,2016,August,88
USA (INS/DHS),Burkina Faso,2016,September,95
USA (INS/DHS),Burkina Faso,2016,October,77
USA (INS/DHS),Burkina Faso,2016,November,110
USA (INS/DHS),Burkina Faso,2016,December,110
Turkey,Algeria,2016,February,*
Turkey,Algeria,2016,July,*
Turkey,Algeria,2016,August,*
Turkey,Algeria,2016,November,*
Turkey,Angola,2016,June,*
Turkey,Angola,2016,July,*
Turkey,Egypt,2016,January,*
Turkey,Egypt,2016,February,22
Turkey,Egypt,2016,March,*
Turkey,Egypt,2016,April,*
Turkey,Egypt,2016,May,5
Turkey,Egypt,2016,June,*
Turkey,Egypt,2016,July,7
Turkey,Egypt,2016,August,8
Turkey,Egypt,2016,September,6
Turkey,Egypt,2016,October,9
Turkey,Egypt,2016,November,*
Turkey,Egypt,2016,December,7
Turkey,Bahrain,2016,October,*
Turkey,Burundi,2016,January,*
Turkey,Burundi,2016,February,*
Turkey,Burundi,2016,March,*
Turkey,Burundi,2016,April,*
Turkey,Burundi,2016,June,*
Turkey,Burundi,2016,October,*
Turkey,Burundi,2016,November,*
Turkey,Benin,2016,August,*
Switzerland,The former Yugoslav Rep. of Macedonia,2016,January,6
Switzerland,The former Yugoslav Rep. of Macedonia,2016,February,*
Switzerland,The former Yugoslav Rep. of Macedonia,2016,March,10
Switzerland,The former Yugoslav Rep. of Macedonia,2016,April,10
Switzerland,The former Yugoslav Rep. of Macedonia,2016,May,*
Switzerland,The former Yugoslav Rep. of Macedonia,2016,June,6
Switzerland,The former Yugoslav Rep. of Macedonia,2016,July,9
Switzerland,The former Yugoslav Rep. of Macedonia,2016,August,14
Switzerland,The former Yugoslav Rep. of Macedonia,2016,September,8
Switzerland,The former Yugoslav Rep. of Macedonia,2016,October,7
Switzerland,The former Yugoslav Rep. of Macedonia,2016,November,10
Switzerland,The former Yugoslav Rep. of Macedonia,2016,December,11
USA (INS/DHS),Belarus,2016,January,20
USA (INS/DHS),Belarus,2016,February,23
USA (INS/DHS),Belarus,2016,March,26
USA (INS/DHS),Belarus,2016,April,23
USA (INS/DHS),Belarus,2016,May,40
USA (INS/DHS),Belarus,2016,June,49
USA (INS/DHS),Belarus,2016,July,32
USA (INS/DHS),Belarus,2016,August,57
USA (INS/DHS),Belarus,2016,September,65
USA (INS/DHS),Belarus,2016,October,45
USA (INS/DHS),Belarus,2016,November,74
USA (INS/DHS),Belarus,2016,December,52
USA (INS/DHS),Bangladesh,2016,January,68
USA (INS/DHS),Bangladesh,2016,February,74
USA (INS/DHS),Bangladesh,2016,March,80
USA (INS/DHS),Bangladesh,2016,April,63
USA (INS/DHS),Bangladesh,2016,May,81
USA (INS/DHS),Bangladesh,2016,June,79
USA (INS/DHS),Bangladesh,2016,July,87
USA (INS/DHS),Bangladesh,2016,August,74
USA (INS/DHS),Bangladesh,2016,September,99
USA (INS/DHS),Bangladesh,2016,October,76
USA (INS/DHS),Bangladesh,2016,November,93
USA (INS/DHS),Bangladesh,2016,December,92
Turkey,Bangladesh,2016,May,*
Turkey,Bangladesh,2016,June,*
Turkey,Bangladesh,2016,August,*
Turkey,Bangladesh,2016,October,*
Turkey,Bangladesh,2016,November,*
Turkey,Central African Rep.,2016,November,*
USA (EOIR),Belize,2016,June,*
USA (EOIR),Belize,2016,July,5
USA (EOIR),Belize,2016,August,5
USA (EOIR),Belize,2016,September,5
USA (EOIR),Belize,2016,October,7
USA (EOIR),Belize,2016,December,9
USA (INS/DHS),Bolivia (Plurinational State of),2016,January,5
USA (INS/DHS),Bolivia (Plurinational State of),2016,February,5
USA (INS/DHS),Bolivia (Plurinational State of),2016,March,7
USA (INS/DHS),Bolivia (Plurinational State of),2016,April,*
USA (INS/DHS),Bolivia (Plurinational State of),2016,May,*
USA (INS/DHS),Bolivia (Plurinational State of),2016,June,*
USA (INS/DHS),Bolivia (Plurinational State of),2016,July,*
USA (INS/DHS),Bolivia (Plurinational State of),2016,August,7
USA (INS/DHS),Bolivia (Plurinational State of),2016,September,6
USA (INS/DHS),Bolivia (Plurinational State of),2016,October,5
USA (INS/DHS),Bolivia (Plurinational State of),2016,November,*
USA (INS/DHS),Bolivia (Plurinational State of),2016,December,6
USA (INS/DHS),Bahamas,2016,April,*
USA (INS/DHS),Bahamas,2016,May,*
USA (INS/DHS),Bahamas,2016,June,7
USA (INS/DHS),Bahamas,2016,July,*
USA (INS/DHS),Bahamas,2016,August,*
USA (INS/DHS),Bahamas,2016,September,*
USA (INS/DHS),Bahamas,2016,October,*
USA (INS/DHS),Bahamas,2016,December,*
USA (INS/DHS),Bhutan,2016,January,8
USA (INS/DHS),Bhutan,2016,February,5
USA (INS/DHS),Bhutan,2016,March,11
Turkey,China,2016,January,*
Turkey,China,2016,February,*
Turkey,China,2016,June,*
Turkey,China,2016,July,*
Turkey,China,2016,August,10
Turkey,China,2016,September,*
Turkey,China,2016,October,5
Turkey,China,2016,November,22
Turkey,China,2016,December,7
Turkey,Chile,2016,January,*
Turkey,Cameroon,2016,January,*
Turkey,Cameroon,2016,February,*
Turkey,Cameroon,2016,March,*
Turkey,Cameroon,2016,April,*
Turkey,Cameroon,2016,May,*
Turkey,Cameroon,2016,June,6
Turkey,Cameroon,2016,July,*
Turkey,Cameroon,2016,September,*
Turkey,Cameroon,2016,October,*
Turkey,Cameroon,2016,December,*
USA (INS/DHS),Ethiopia,2016,January,105
USA (INS/DHS),Ethiopia,2016,February,100
USA (INS/DHS),Ethiopia,2016,March,157
USA (INS/DHS),Ethiopia,2016,April,134
USA (INS/DHS),Ethiopia,2016,May,109
USA (INS/DHS),Ethiopia,2016,June,122
USA (INS/DHS),Ethiopia,2016,July,147
USA (INS/DHS),Ethiopia,2016,August,146
USA (INS/DHS),Ethiopia,2016,September,165
USA (INS/DHS),Ethiopia,2016,October,205
USA (INS/DHS),Ethiopia,2016,November,246
USA (INS/DHS),Ethiopia,2016,December,222
Switzerland,Rep. of Moldova,2016,January,*
Switzerland,Rep. of Moldova,2016,February,*
Switzerland,Rep. of Moldova,2016,April,*
Switzerland,Rep. of Moldova,2016,May,*
Switzerland,Rep. of Moldova,2016,July,*
Switzerland,Rep. of Moldova,2016,October,*
Switzerland,Rep. of Moldova,2016,November,*
Switzerland,Rep. of Moldova,2016,December,*
Switzerland,Mexico,2016,December,*
USA (EOIR),Canada,2016,September,*
Turkey,Congo,2016,February,*
Turkey,Congo,2016,April,*
Turkey,Congo,2016,May,*
Turkey,Congo,2016,June,6
Turkey,Congo,2016,July,*
Turkey,Congo,2016,August,6
Turkey,Congo,2016,October,*
Turkey,Congo,2016,November,*
Turkey,Congo,2016,December,*
USA (INS/DHS),Brazil,2016,January,40
USA (INS/DHS),Brazil,2016,February,50
USA (INS/DHS),Brazil,2016,March,82
USA (INS/DHS),Brazil,2016,April,56
USA (INS/DHS),Brazil,2016,May,85
USA (INS/DHS),Brazil,2016,June,78
USA (INS/DHS),Brazil,2016,July,74
USA (INS/DHS),Brazil,2016,August,106
USA (INS/DHS),Brazil,2016,September,123
USA (INS/DHS),Brazil,2016,October,85
USA (INS/DHS),Brazil,2016,November,99
USA (INS/DHS),Brazil,2016,December,86
USA (INS/DHS),Fiji,2016,January,*
USA (INS/DHS),Fiji,2016,February,*
USA (INS/DHS),Fiji,2016,March,*
USA (INS/DHS),Fiji,2016,April,*
USA (INS/DHS),Fiji,2016,May,*
USA (INS/DHS),Fiji,2016,June,*
USA (INS/DHS),Fiji,2016,July,*
USA (INS/DHS),Fiji,2016,August,5
USA (INS/DHS),Fiji,2016,September,*
USA (INS/DHS),Fiji,2016,October,7
USA (INS/DHS),Fiji,2016,November,6
USA (INS/DHS),Fiji,2016,December,6
USA (INS/DHS),Finland,2016,January,*
Switzerland,Mali,2016,January,9
Switzerland,Mali,2016,February,19
Switzerland,Mali,2016,March,10
Switzerland,Mali,2016,April,17
Switzerland,Mali,2016,May,15
Switzerland,Mali,2016,June,15
Switzerland,Mali,2016,July,27
Switzerland,Mali,2016,August,15
Switzerland,Mali,2016,September,12
Switzerland,Mali,2016,October,20
Switzerland,Mali,2016,November,14
Switzerland,Mali,2016,December,18
USA (INS/DHS),Bosnia and Herzegovina,2016,January,*
USA (INS/DHS),Bosnia and Herzegovina,2016,February,*
USA (INS/DHS),Bosnia and Herzegovina,2016,March,*
USA (INS/DHS),Bosnia and Herzegovina,2016,April,*
USA (INS/DHS),Bosnia and Herzegovina,2016,May,5
USA (INS/DHS),Bosnia and Herzegovina,2016,June,*
USA (INS/DHS),Bosnia and Herzegovina,2016,July,*
USA (INS/DHS),Bosnia and Herzegovina,2016,August,*
USA (INS/DHS),Bosnia and Herzegovina,2016,October,6
USA (INS/DHS),Bosnia and Herzegovina,2016,November,5
USA (INS/DHS),Bosnia and Herzegovina,2016,December,*
USA (INS/DHS),France,2016,January,*
USA (INS/DHS),France,2016,April,*
USA (INS/DHS),France,2016,May,*
USA (INS/DHS),France,2016,June,*
USA (INS/DHS),France,2016,August,*
USA (INS/DHS),France,2016,October,*
USA (INS/DHS),France,2016,November,*
USA (INS/DHS),France,2016,December,*
USA (INS/DHS),Gabon,2016,January,*
USA (INS/DHS),Gabon,2016,March,*
USA (INS/DHS),Gabon,2016,April,*
USA (INS/DHS),Gabon,2016,May,*
USA (INS/DHS),Gabon,2016,July,*
USA (INS/DHS),Gabon,2016,August,*
USA (INS/DHS),Gabon,2016,September,*
USA (INS/DHS),Gabon,2016,October,10
USA (INS/DHS),Gabon,2016,November,13
USA (INS/DHS),Gabon,2016,December,9
Switzerland,Malawi,2016,November,*
Switzerland,Montenegro,2016,August,*
Switzerland,Montenegro,2016,September,*
Switzerland,Montenegro,2016,October,*
USA (EOIR),China,2016,January,104
USA (EOIR),China,2016,February,120
USA (EOIR),China,2016,March,150
USA (EOIR),China,2016,April,141
USA (EOIR),China,2016,May,136
USA (EOIR),China,2016,June,145
USA (EOIR),China,2016,July,175
USA (EOIR),China,2016,August,190
USA (EOIR),China,2016,September,231
USA (EOIR),China,2016,October,272
USA (EOIR),China,2016,November,193
USA (EOIR),China,2016,December,253
USA (INS/DHS),Albania,2016,January,12
USA (INS/DHS),Albania,2016,February,21
USA (INS/DHS),Albania,2016,March,20
USA (INS/DHS),Albania,2016,April,*
USA (INS/DHS),Albania,2016,May,22
USA (INS/DHS),Albania,2016,June,22
USA (INS/DHS),Albania,2016,July,16
USA (INS/DHS),Albania,2016,August,15
USA (INS/DHS),Albania,2016,September,20
USA (INS/DHS),Albania,2016,October,16
USA (INS/DHS),Albania,2016,November,19
USA (INS/DHS),Albania,2016,December,21
Switzerland,Mongolia,2016,January,16
Switzerland,Mongolia,2016,February,10
Switzerland,Mongolia,2016,March,*
Switzerland,Mongolia,2016,April,6
Switzerland,Mongolia,2016,May,9
Switzerland,Mongolia,2016,June,*
Switzerland,Mongolia,2016,July,*
Switzerland,Mongolia,2016,August,*
Switzerland,Mongolia,2016,September,5
Switzerland,Mongolia,2016,October,*
Switzerland,Mongolia,2016,November,*
Switzerland,Mongolia,2016,December,*
USA (INS/DHS),Gambia,2016,January,7
USA (INS/DHS),Gambia,2016,February,8
USA (INS/DHS),Gambia,2016,March,16
USA (INS/DHS),Gambia,2016,April,8
USA (INS/DHS),Gambia,2016,May,14
USA (INS/DHS),Gambia,2016,June,15
USA (INS/DHS),Gambia,2016,July,8
USA (INS/DHS),Gambia,2016,August,20
USA (INS/DHS),Gambia,2016,September,11
USA (INS/DHS),Gambia,2016,October,13
USA (INS/DHS),Gambia,2016,November,13
USA (INS/DHS),Gambia,2016,December,9
USA (INS/DHS),United Kingdom of Great Britain and Northern Ireland,2016,January,*
USA (INS/DHS),United Kingdom of Great Britain and Northern Ireland,2016,February,*
USA (INS/DHS),United Kingdom of Great Britain and Northern Ireland,2016,April,*
USA (INS/DHS),United Kingdom of Great Britain and Northern Ireland,2016,May,*
USA (INS/DHS),United Kingdom of Great Britain and Northern Ireland,2016,June,*
USA (INS/DHS),United Kingdom of Great Britain and Northern Ireland,2016,July,*
USA (INS/DHS),United Kingdom of Great Britain and Northern Ireland,2016,August,*
USA (INS/DHS),United Kingdom of Great Britain and Northern Ireland,2016,September,*
USA (INS/DHS),United Kingdom of Great Britain and Northern Ireland,2016,October,5
USA (INS/DHS),United Kingdom of Great Britain and Northern Ireland,2016,November,*
USA (INS/DHS),United Kingdom of Great Britain and Northern Ireland,2016,December,*
USA (INS/DHS),Algeria,2016,January,*
USA (INS/DHS),Algeria,2016,February,*
USA (INS/DHS),Algeria,2016,March,5
USA (INS/DHS),Algeria,2016,April,9
USA (INS/DHS),Algeria,2016,May,6
USA (INS/DHS),Algeria,2016,June,6
USA (INS/DHS),Algeria,2016,July,5
USA (INS/DHS),Algeria,2016,August,6
USA (INS/DHS),Algeria,2016,September,*
USA (INS/DHS),Algeria,2016,October,*
USA (INS/DHS),Algeria,2016,November,5
USA (INS/DHS),Algeria,2016,December,6
USA (INS/DHS),Ghana,2016,January,*
USA (INS/DHS),Ghana,2016,February,*
USA (INS/DHS),Ghana,2016,March,*
USA (INS/DHS),Ghana,2016,April,5
