Country,Origin,Year,Month,Value
USA (EOIR),Viet Nam,2015,November,4
USA (INS/DHS),Uzbekistan,2015,January,23
USA (INS/DHS),Uzbekistan,2015,February,18
USA (INS/DHS),Uzbekistan,2015,March,30
USA (INS/DHS),Uzbekistan,2015,April,19
USA (INS/DHS),Uzbekistan,2015,May,26
USA (INS/DHS),Uzbekistan,2015,June,19
USA (INS/DHS),Uzbekistan,2015,July,26
USA (INS/DHS),Uzbekistan,2015,August,39
USA (INS/DHS),Uzbekistan,2015,September,20
USA (INS/DHS),Uzbekistan,2015,October,26
USA (INS/DHS),Uzbekistan,2015,November,30
USA (INS/DHS),Uzbekistan,2015,December,36
USA (EOIR),Nepal,2015,January,25
USA (EOIR),Nepal,2015,February,21
USA (EOIR),Nepal,2015,March,21
USA (EOIR),Nepal,2015,April,12
USA (EOIR),Nepal,2015,May,16
USA (EOIR),Ethiopia,2015,January,20
USA (EOIR),Ethiopia,2015,February,26
USA (EOIR),Ethiopia,2015,March,18
USA (EOIR),Ethiopia,2015,April,16
USA (EOIR),Ethiopia,2015,May,12
USA (EOIR),Ethiopia,2015,June,13
USA (EOIR),Ethiopia,2015,July,17
USA (EOIR),Ethiopia,2015,August,11
USA (EOIR),Ethiopia,2015,September,10
USA (EOIR),Ethiopia,2015,October,15
USA (EOIR),Ethiopia,2015,November,16
USA (EOIR),Ethiopia,2015,December,17
USA (INS/DHS),Saint Vincent and the Grenadines,2015,June,1
USA (EOIR),Nepal,2015,June,24
USA (EOIR),Nepal,2015,July,18
USA (EOIR),Nepal,2015,August,17
USA (EOIR),Nepal,2015,September,18
USA (EOIR),Nepal,2015,October,19
USA (EOIR),Nepal,2015,November,27
USA (EOIR),Nepal,2015,December,25
USA (EOIR),Netherlands,2015,January,5
USA (EOIR),Sudan,2015,February,4
USA (INS/DHS),Venezuela (Bolivarian Republic of),2015,January,336
USA (INS/DHS),Venezuela (Bolivarian Republic of),2015,February,317
USA (INS/DHS),Venezuela (Bolivarian Republic of),2015,March,514
USA (INS/DHS),Venezuela (Bolivarian Republic of),2015,April,492
USA (INS/DHS),Venezuela (Bolivarian Republic of),2015,May,466
USA (INS/DHS),Venezuela (Bolivarian Republic of),2015,June,590
USA (INS/DHS),Venezuela (Bolivarian Republic of),2015,July,545
USA (INS/DHS),Venezuela (Bolivarian Republic of),2015,August,581
USA (INS/DHS),Venezuela (Bolivarian Republic of),2015,September,667
USA (INS/DHS),Venezuela (Bolivarian Republic of),2015,October,941
USA (INS/DHS),Venezuela (Bolivarian Republic of),2015,November,900
USA (INS/DHS),Venezuela (Bolivarian Republic of),2015,December,958
USA (INS/DHS),South Sudan,2015,June,1
USA (INS/DHS),South Sudan,2015,September,1
USA (INS/DHS),South Sudan,2015,November,1
USA (INS/DHS),Yemen,2015,January,15
USA (INS/DHS),Yemen,2015,February,22
USA (INS/DHS),Yemen,2015,March,29
USA (EOIR),Kazakhstan,2015,May,4
USA (EOIR),Kenya,2015,January,4
USA (EOIR),Kenya,2015,April,6
USA (EOIR),Kenya,2015,May,7
USA (EOIR),Kenya,2015,June,6
USA (EOIR),Kenya,2015,July,6
USA (EOIR),Kenya,2015,August,4
USA (EOIR),Kenya,2015,November,6
USA (EOIR),Kenya,2015,December,4
USA (EOIR),Syrian Arab Rep.,2015,January,8
USA (EOIR),Syrian Arab Rep.,2015,February,8
USA (EOIR),Syrian Arab Rep.,2015,March,4
USA (EOIR),Syrian Arab Rep.,2015,April,5
USA (EOIR),Syrian Arab Rep.,2015,May,12
USA (EOIR),Syrian Arab Rep.,2015,June,12
USA (EOIR),Syrian Arab Rep.,2015,July,10
USA (EOIR),Syrian Arab Rep.,2015,September,4
USA (EOIR),Syrian Arab Rep.,2015,October,18
USA (EOIR),Syrian Arab Rep.,2015,November,14
USA (EOIR),Syrian Arab Rep.,2015,December,14
USA (EOIR),Trinidad and Tobago,2015,August,4
USA (EOIR),Trinidad and Tobago,2015,October,5
USA (EOIR),Rep. of Korea,2015,February,4
USA (EOIR),Rep. of Korea,2015,December,5
Denmark,Serbia and Kosovo: S/RES/1244 (1999),2015,January,14
Denmark,Serbia and Kosovo: S/RES/1244 (1999),2015,February,46
Denmark,Serbia and Kosovo: S/RES/1244 (1999),2015,March,19
Denmark,Serbia and Kosovo: S/RES/1244 (1999),2015,April,10
Denmark,Serbia and Kosovo: S/RES/1244 (1999),2015,May,31
Denmark,Serbia and Kosovo: S/RES/1244 (1999),2015,June,8
Denmark,Serbia and Kosovo: S/RES/1244 (1999),2015,July,7
Denmark,Serbia and Kosovo: S/RES/1244 (1999),2015,August,20
Denmark,Serbia and Kosovo: S/RES/1244 (1999),2015,September,10
Denmark,Serbia and Kosovo: S/RES/1244 (1999),2015,October,3
Denmark,Serbia and Kosovo: S/RES/1244 (1999),2015,November,18
Denmark,Serbia and Kosovo: S/RES/1244 (1999),2015,December,13
Estonia,Various/unknown,2015,October,1
USA (EOIR),Colombia,2015,January,11
USA (EOIR),Colombia,2015,February,8
USA (EOIR),Colombia,2015,March,8
USA (EOIR),Colombia,2015,April,14
USA (EOIR),Colombia,2015,May,9
USA (EOIR),Colombia,2015,June,17
USA (EOIR),Colombia,2015,July,11
USA (EOIR),Colombia,2015,August,11
USA (EOIR),Colombia,2015,September,11
USA (EOIR),Colombia,2015,October,10
USA (EOIR),Colombia,2015,November,13
USA (EOIR),Colombia,2015,December,5
Finland,Various/unknown,2015,January,6
Finland,Various/unknown,2015,February,8
Finland,Various/unknown,2015,March,9
Finland,Various/unknown,2015,April,4
Finland,Various/unknown,2015,May,11
Finland,Various/unknown,2015,June,7
Finland,Various/unknown,2015,July,24
Finland,Various/unknown,2015,August,22
Finland,Various/unknown,2015,September,141
Finland,Various/unknown,2015,October,39
Finland,Various/unknown,2015,November,25
Finland,Various/unknown,2015,December,6
USA (EOIR),Liberia,2015,June,4
USA (EOIR),Costa Rica,2015,January,4
USA (EOIR),Cuba,2015,January,8
USA (EOIR),Cuba,2015,February,8
USA (EOIR),Cuba,2015,March,10
USA (EOIR),Cuba,2015,April,11
USA (EOIR),Cuba,2015,May,8
USA (EOIR),Cuba,2015,June,9
USA (EOIR),Cuba,2015,July,12
USA (EOIR),Cuba,2015,August,5
USA (EOIR),Cuba,2015,September,14
USA (EOIR),Cuba,2015,October,7
USA (EOIR),Cuba,2015,November,11
USA (EOIR),Cuba,2015,December,9
Finland,Serbia and Kosovo: S/RES/1244 (1999),2015,January,16
Finland,Serbia and Kosovo: S/RES/1244 (1999),2015,February,30
Finland,Serbia and Kosovo: S/RES/1244 (1999),2015,March,22
Finland,Serbia and Kosovo: S/RES/1244 (1999),2015,April,17
Finland,Serbia and Kosovo: S/RES/1244 (1999),2015,May,22
Finland,Serbia and Kosovo: S/RES/1244 (1999),2015,June,9
Finland,Serbia and Kosovo: S/RES/1244 (1999),2015,July,10
Finland,Serbia and Kosovo: S/RES/1244 (1999),2015,August,9
Finland,Serbia and Kosovo: S/RES/1244 (1999),2015,September,15
Finland,Serbia and Kosovo: S/RES/1244 (1999),2015,October,27
Finland,Serbia and Kosovo: S/RES/1244 (1999),2015,November,14
Finland,Serbia and Kosovo: S/RES/1244 (1999),2015,December,5
United Kingdom of Great Britain and Northern Ireland,Various/unknown,2015,January,1
United Kingdom of Great Britain and Northern Ireland,Various/unknown,2015,March,1
United Kingdom of Great Britain and Northern Ireland,Various/unknown,2015,May,1
United Kingdom of Great Britain and Northern Ireland,Various/unknown,2015,August,4
United Kingdom of Great Britain and Northern Ireland,Various/unknown,2015,September,2
United Kingdom of Great Britain and Northern Ireland,Various/unknown,2015,October,3
France,Various/unknown,2015,January,8
France,Various/unknown,2015,February,8
France,Various/unknown,2015,March,4
France,Various/unknown,2015,April,13
France,Various/unknown,2015,May,8
France,Various/unknown,2015,June,9
France,Various/unknown,2015,July,8
France,Various/unknown,2015,August,12
France,Various/unknown,2015,September,14
France,Various/unknown,2015,October,26
France,Various/unknown,2015,November,15
France,Various/unknown,2015,December,17
USA (EOIR),Rwanda,2015,March,4
France,Serbia and Kosovo: S/RES/1244 (1999),2015,January,438
France,Serbia and Kosovo: S/RES/1244 (1999),2015,February,619
France,Serbia and Kosovo: S/RES/1244 (1999),2015,March,636
France,Serbia and Kosovo: S/RES/1244 (1999),2015,April,466
France,Serbia and Kosovo: S/RES/1244 (1999),2015,May,352
France,Serbia and Kosovo: S/RES/1244 (1999),2015,June,413
France,Serbia and Kosovo: S/RES/1244 (1999),2015,July,385
France,Serbia and Kosovo: S/RES/1244 (1999),2015,August,248
France,Serbia and Kosovo: S/RES/1244 (1999),2015,September,360
France,Serbia and Kosovo: S/RES/1244 (1999),2015,October,561
France,Serbia and Kosovo: S/RES/1244 (1999),2015,November,405
France,Serbia and Kosovo: S/RES/1244 (1999),2015,December,386
United Kingdom of Great Britain and Northern Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,January,2
United Kingdom of Great Britain and Northern Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,March,6
United Kingdom of Great Britain and Northern Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,April,5
United Kingdom of Great Britain and Northern Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,May,2
United Kingdom of Great Britain and Northern Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,June,1
United Kingdom of Great Britain and Northern Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,July,7
United Kingdom of Great Britain and Northern Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,August,3
United Kingdom of Great Britain and Northern Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,September,1
United Kingdom of Great Britain and Northern Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,October,2
United Kingdom of Great Britain and Northern Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,November,2
United Kingdom of Great Britain and Northern Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,December,6
USA (EOIR),Iran (Islamic Rep. of),2015,January,10
USA (EOIR),Iran (Islamic Rep. of),2015,March,4
USA (EOIR),Iran (Islamic Rep. of),2015,April,4
USA (EOIR),Iran (Islamic Rep. of),2015,May,5
USA (EOIR),Iran (Islamic Rep. of),2015,June,5
USA (EOIR),Iran (Islamic Rep. of),2015,July,4
USA (EOIR),Iran (Islamic Rep. of),2015,September,6
USA (EOIR),Iran (Islamic Rep. of),2015,October,6
USA (EOIR),Iran (Islamic Rep. of),2015,November,5
Germany,Various/unknown,2015,January,708
Germany,Various/unknown,2015,February,435
Germany,Various/unknown,2015,March,632
Germany,Various/unknown,2015,April,464
Germany,Various/unknown,2015,May,609
Germany,Various/unknown,2015,June,978
Germany,Various/unknown,2015,July,1061
Germany,Various/unknown,2015,August,1192
Germany,Various/unknown,2015,September,1256
Germany,Various/unknown,2015,October,1951
Germany,Various/unknown,2015,November,2358
Germany,Various/unknown,2015,December,3653
USA (EOIR),El Salvador,2015,January,766
USA (EOIR),El Salvador,2015,February,746
USA (EOIR),El Salvador,2015,March,870
USA (EOIR),El Salvador,2015,April,850
USA (EOIR),El Salvador,2015,May,874
USA (EOIR),El Salvador,2015,June,1096
USA (EOIR),El Salvador,2015,July,1073
USA (EOIR),El Salvador,2015,August,787
USA (EOIR),El Salvador,2015,September,1062
USA (EOIR),El Salvador,2015,October,1043
USA (EOIR),El Salvador,2015,November,872
USA (EOIR),El Salvador,2015,December,926
USA (EOIR),Iraq,2015,February,12
USA (EOIR),Iraq,2015,March,11
USA (EOIR),Iraq,2015,April,5
USA (EOIR),Iraq,2015,May,9
USA (EOIR),Iraq,2015,June,12
USA (EOIR),Iraq,2015,July,8
USA (EOIR),Iraq,2015,August,6
USA (EOIR),Iraq,2015,September,11
USA (EOIR),Iraq,2015,November,4
USA (EOIR),Iraq,2015,December,4
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,January,5115
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,February,8832
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,March,12925
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,April,5877
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,May,3380
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,June,2888
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,July,2833
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,August,2218
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,September,2196
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,October,1739
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,November,1402
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,December,722
Netherlands,Various/unknown,2015,January,14
Netherlands,Various/unknown,2015,February,13
Netherlands,Various/unknown,2015,March,19
Netherlands,Various/unknown,2015,April,18
Netherlands,Various/unknown,2015,May,31
Netherlands,Various/unknown,2015,June,25
Netherlands,Various/unknown,2015,July,32
Netherlands,Various/unknown,2015,August,29
Netherlands,Various/unknown,2015,September,91
Netherlands,Various/unknown,2015,October,105
Netherlands,Various/unknown,2015,November,124
Netherlands,Various/unknown,2015,December,20
Greece,Various/unknown,2015,January,1
Greece,Various/unknown,2015,March,1
Greece,Various/unknown,2015,November,1
USA (EOIR),Jamaica,2015,January,10
USA (EOIR),Jamaica,2015,February,10
USA (EOIR),Jamaica,2015,March,12
USA (EOIR),Jamaica,2015,April,12
USA (EOIR),Jamaica,2015,May,9
USA (EOIR),Jamaica,2015,June,11
USA (EOIR),Jamaica,2015,July,10
USA (EOIR),Jamaica,2015,August,9
USA (EOIR),Jamaica,2015,September,13
USA (EOIR),Jamaica,2015,November,9
USA (EOIR),Jamaica,2015,December,18
Greece,Serbia and Kosovo: S/RES/1244 (1999),2015,December,1
Croatia,Various/unknown,2015,February,1
Croatia,Various/unknown,2015,May,1
Croatia,Various/unknown,2015,July,1
Croatia,Various/unknown,2015,October,1
USA (EOIR),Jordan,2015,January,4
USA (EOIR),Jordan,2015,March,4
USA (EOIR),Jordan,2015,October,4
Netherlands,Serbia and Kosovo: S/RES/1244 (1999),2015,January,32
Netherlands,Serbia and Kosovo: S/RES/1244 (1999),2015,February,40
Netherlands,Serbia and Kosovo: S/RES/1244 (1999),2015,March,34
Netherlands,Serbia and Kosovo: S/RES/1244 (1999),2015,April,36
Netherlands,Serbia and Kosovo: S/RES/1244 (1999),2015,May,101
Netherlands,Serbia and Kosovo: S/RES/1244 (1999),2015,June,186
Netherlands,Serbia and Kosovo: S/RES/1244 (1999),2015,July,138
Netherlands,Serbia and Kosovo: S/RES/1244 (1999),2015,August,122
Netherlands,Serbia and Kosovo: S/RES/1244 (1999),2015,September,78
Netherlands,Serbia and Kosovo: S/RES/1244 (1999),2015,October,142
Netherlands,Serbia and Kosovo: S/RES/1244 (1999),2015,November,109
Netherlands,Serbia and Kosovo: S/RES/1244 (1999),2015,December,110
Norway,Various/unknown,2015,November,20
Norway,Various/unknown,2015,December,15
USA (EOIR),Somalia,2015,January,27
USA (EOIR),Somalia,2015,February,54
USA (EOIR),Somalia,2015,March,102
USA (EOIR),Somalia,2015,April,94
USA (EOIR),Somalia,2015,May,32
USA (EOIR),Somalia,2015,June,67
USA (EOIR),Somalia,2015,July,59
USA (EOIR),Somalia,2015,August,51
USA (EOIR),Somalia,2015,September,78
USA (EOIR),Somalia,2015,October,47
USA (EOIR),Somalia,2015,November,57
USA (EOIR),Somalia,2015,December,33
Spain,Serbia and Kosovo: S/RES/1244 (1999),2015,January,7
Spain,Serbia and Kosovo: S/RES/1244 (1999),2015,March,2
Spain,Serbia and Kosovo: S/RES/1244 (1999),2015,May,1
Spain,Serbia and Kosovo: S/RES/1244 (1999),2015,August,1
Spain,Serbia and Kosovo: S/RES/1244 (1999),2015,September,2
Spain,Serbia and Kosovo: S/RES/1244 (1999),2015,October,1
Spain,Serbia and Kosovo: S/RES/1244 (1999),2015,December,2
Slovakia,Various/unknown,2015,January,10
Slovakia,Various/unknown,2015,February,2
Slovenia,Various/unknown,2015,March,1
Norway,Serbia and Kosovo: S/RES/1244 (1999),2015,January,33
Norway,Serbia and Kosovo: S/RES/1244 (1999),2015,February,41
Norway,Serbia and Kosovo: S/RES/1244 (1999),2015,March,27
Norway,Serbia and Kosovo: S/RES/1244 (1999),2015,April,23
Norway,Serbia and Kosovo: S/RES/1244 (1999),2015,May,13
Norway,Serbia and Kosovo: S/RES/1244 (1999),2015,June,20
Norway,Serbia and Kosovo: S/RES/1244 (1999),2015,July,3
Norway,Serbia and Kosovo: S/RES/1244 (1999),2015,August,5
Norway,Serbia and Kosovo: S/RES/1244 (1999),2015,September,13
Norway,Serbia and Kosovo: S/RES/1244 (1999),2015,October,15
Norway,Serbia and Kosovo: S/RES/1244 (1999),2015,December,5
Poland,Various/unknown,2015,September,1
Poland,Various/unknown,2015,October,1
Portugal,Serbia and Kosovo: S/RES/1244 (1999),2015,June,5
Bosnia and Herzegovina,Serbia and Kosovo: S/RES/1244 (1999),2015,April,2
Bosnia and Herzegovina,Serbia and Kosovo: S/RES/1244 (1999),2015,July,1
Slovenia,Serbia and Kosovo: S/RES/1244 (1999),2015,January,1
Slovenia,Serbia and Kosovo: S/RES/1244 (1999),2015,February,1
Slovenia,Serbia and Kosovo: S/RES/1244 (1999),2015,March,2
Slovenia,Serbia and Kosovo: S/RES/1244 (1999),2015,May,1
Slovenia,Serbia and Kosovo: S/RES/1244 (1999),2015,June,2
Slovenia,Serbia and Kosovo: S/RES/1244 (1999),2015,August,4
Slovenia,Serbia and Kosovo: S/RES/1244 (1999),2015,September,7
Slovenia,Serbia and Kosovo: S/RES/1244 (1999),2015,October,8
Slovenia,Serbia and Kosovo: S/RES/1244 (1999),2015,November,4
Slovenia,Serbia and Kosovo: S/RES/1244 (1999),2015,December,2
Romania,Serbia and Kosovo: S/RES/1244 (1999),2015,April,1
Romania,Serbia and Kosovo: S/RES/1244 (1999),2015,August,3
Romania,Serbia and Kosovo: S/RES/1244 (1999),2015,September,1
Romania,Serbia and Kosovo: S/RES/1244 (1999),2015,December,1
USA (EOIR),Peru,2015,January,16
USA (EOIR),Peru,2015,February,9
USA (EOIR),Peru,2015,March,11
USA (EOIR),Peru,2015,April,28
USA (EOIR),Peru,2015,May,11
USA (EOIR),Peru,2015,June,16
USA (EOIR),Peru,2015,July,10
USA (EOIR),Peru,2015,August,8
USA (EOIR),Peru,2015,September,19
USA (EOIR),Peru,2015,October,14
USA (EOIR),Peru,2015,November,8
USA (EOIR),Peru,2015,December,8
Spain,Various/unknown,2015,January,2
Spain,Various/unknown,2015,March,4
Spain,Various/unknown,2015,May,3
Spain,Various/unknown,2015,September,3
Spain,Various/unknown,2015,November,1
USA (EOIR),Philippines,2015,May,7
USA (EOIR),Philippines,2015,August,6
USA (EOIR),Philippines,2015,October,4
USA (EOIR),Philippines,2015,November,4
USA (EOIR),Philippines,2015,December,4
Canada,Various/unknown,2015,January,6
Canada,Various/unknown,2015,February,2
Canada,Various/unknown,2015,March,1
Canada,Various/unknown,2015,April,3
Canada,Various/unknown,2015,May,2
Canada,Various/unknown,2015,June,1
Canada,Various/unknown,2015,October,2
Canada,Various/unknown,2015,November,1
Canada,Various/unknown,2015,December,1
Sweden,Various/unknown,2015,January,26
Sweden,Various/unknown,2015,February,30
Sweden,Various/unknown,2015,March,21
Sweden,Various/unknown,2015,April,30
Sweden,Various/unknown,2015,May,32
Sweden,Various/unknown,2015,June,28
Sweden,Various/unknown,2015,July,45
Sweden,Various/unknown,2015,August,77
Sweden,Various/unknown,2015,September,71
Sweden,Various/unknown,2015,October,198
Sweden,Various/unknown,2015,November,277
Sweden,Various/unknown,2015,December,149
Canada,Serbia and Kosovo: S/RES/1244 (1999),2015,January,2
Canada,Serbia and Kosovo: S/RES/1244 (1999),2015,February,4
Canada,Serbia and Kosovo: S/RES/1244 (1999),2015,March,6
Canada,Serbia and Kosovo: S/RES/1244 (1999),2015,April,9
Canada,Serbia and Kosovo: S/RES/1244 (1999),2015,May,5
Canada,Serbia and Kosovo: S/RES/1244 (1999),2015,June,1
Canada,Serbia and Kosovo: S/RES/1244 (1999),2015,August,6
Canada,Serbia and Kosovo: S/RES/1244 (1999),2015,September,7
Canada,Serbia and Kosovo: S/RES/1244 (1999),2015,November,2
Canada,Serbia and Kosovo: S/RES/1244 (1999),2015,December,3
Sweden,Serbia and Kosovo: S/RES/1244 (1999),2015,January,369
Sweden,Serbia and Kosovo: S/RES/1244 (1999),2015,February,491
Sweden,Serbia and Kosovo: S/RES/1244 (1999),2015,March,261
Sweden,Serbia and Kosovo: S/RES/1244 (1999),2015,April,198
Sweden,Serbia and Kosovo: S/RES/1244 (1999),2015,May,151
Sweden,Serbia and Kosovo: S/RES/1244 (1999),2015,June,142
Sweden,Serbia and Kosovo: S/RES/1244 (1999),2015,July,128
Sweden,Serbia and Kosovo: S/RES/1244 (1999),2015,August,133
Sweden,Serbia and Kosovo: S/RES/1244 (1999),2015,September,211
Sweden,Serbia and Kosovo: S/RES/1244 (1999),2015,October,116
Sweden,Serbia and Kosovo: S/RES/1244 (1999),2015,November,83
Sweden,Serbia and Kosovo: S/RES/1244 (1999),2015,December,80
Cyprus,Various/unknown,2015,April,1
Cyprus,Various/unknown,2015,May,3
Cyprus,Serbia and Kosovo: S/RES/1244 (1999),2015,June,3
USA (EOIR),Romania,2015,January,17
USA (EOIR),Romania,2015,February,41
USA (EOIR),Romania,2015,March,10
USA (EOIR),Romania,2015,April,10
USA (EOIR),Romania,2015,May,5
USA (EOIR),Romania,2015,June,13
USA (EOIR),Romania,2015,July,20
USA (EOIR),Romania,2015,August,12
USA (EOIR),Romania,2015,September,38
USA (EOIR),Romania,2015,October,23
USA (EOIR),Romania,2015,November,29
USA (EOIR),Romania,2015,December,25
Czech Rep.,Serbia and Kosovo: S/RES/1244 (1999),2015,January,7
Czech Rep.,Serbia and Kosovo: S/RES/1244 (1999),2015,February,1
Czech Rep.,Serbia and Kosovo: S/RES/1244 (1999),2015,July,2
Czech Rep.,Serbia and Kosovo: S/RES/1244 (1999),2015,August,4
Czech Rep.,Serbia and Kosovo: S/RES/1244 (1999),2015,October,1
Czech Rep.,Serbia and Kosovo: S/RES/1244 (1999),2015,November,2
Czech Rep.,Serbia and Kosovo: S/RES/1244 (1999),2015,December,1
